0.43294,135.5
0.43279,137.53
0.43257,139.55
0.4322,141.33
0.43149,143.06
0.43058,144.84
0.42958,146.78
0.42843,148.99
0.42707,151.39
0.42554,153.85
0.42389,156.24
0.42201,158.43
0.41994,160.64
0.4178,163.13
0.41568,166.21
0.41352,170.12
0.41129,174.46
0.40899,178.77
0.40659,182.76
0.4041,186.65
0.40152,190.66
0.39888,195
0.39616,199.59
0.39334,204.48
0.39048,209.92
0.38759,216.27
0.38466,224.32
0.38169,233.38
0.37868,242.46
0.37563,250.67
0.37253,258.36
0.36939,266.1
0.36623,274.42
0.36304,283.79
0.35981,294.06
0.35657,304.66
0.35334,315.07
0.35011,325.58
0.34688,336.15
0.34366,346.24
0.34047,355.39
0.33731,363.87
0.33418,371.82
0.33104,379.27
0.32789,386.3
0.32473,393.07
0.32157,399.34
0.31839,404.84
0.31518,409.79
0.31194,414.46
0.3087,418.29
0.30551,420.76
0.30236,422.52
0.29925,423.97
0.29615,424.89
0.29305,424.74
0.28997,421.04
0.2869,414.61
0.28382,407.01
0.28074,398.83
0.27766,388.22
0.27459,375.68
0.27151,361.86
0.26843,345.89
0.26535,327.2
0.26227,307.52
0.25919,288.56
0.25611,269.54
0.25303,250.47
0.24995,232.44
0.24688,216.41
0.24379,201.88
0.24072,188.3
0.23768,175.2
0.2347,161.75
0.23175,147.7
0.22884,135.08
0.22592,126.01
0.22301,120.58
0.22009,116.57
0.2172,112.85
0.21435,108.29
0.21154,101.55
0.20876,94.47
0.20599,89.707
0.2032,89.089
0.20041,89.207
0.19763,89.325
0.19484,89.443
0.19204,88.663
0.18924,85.855
0.18645,82.836
0.18368,81.528
0.18094,82.995
0.17822,86.009
0.17552,89.032
0.17283,90.615
0.17016,91.323
0.16751,91.86
0.16489,92.491
0.16229,93.636
0.15971,95.834
0.15716,98.164
0.15465,99.545
0.15219,99.705
0.14977,99.822
0.14739,99.939
0.14506,100.06
0.14276,101.81
0.14051,105.12
0.1383,108.06
0.13613,108.91
0.134,109.02
0.13191,109.14
0.12986,109.26
0.12785,109.64
0.12582,111.1
0.12386,112.84
0.12206,113.89
0.12048,114.03
0.11905,114.15
0.11768,114.26
0.11626,114.39
0.11479,115.37
0.1133,117.09
0.11182,118.59
0.11034,119.03
0.10884,119.15
0.10735,119.26
0.1059,119.38
0.1045,119.49
0.10315,119.61
0.10182,119.72
0.10051,119.84
0.099188,119.96
0.097863,120.07
0.096586,120.18
0.095409,120.29
0.094342,119.75
0.093344,118.57
0.092375,117.21
0.091403,116.07
0.09045,114.74
0.089509,113.49
0.08856,112.78
0.087579,112.83
0.086564,112.94
0.085557,113.06
0.084601,113.17
0.083722,113.92
0.082892,115.58
0.082079,117.19
0.081254,117.78
0.080444,116.34
0.079638,113.62
0.078788,110.89
0.077854,109.22
0.076843,107.8
0.07576,106.65
0.074603,106.08
0.073369,106.54
0.072045,108.08
0.070626,109.78
0.069109,110.68
0.067457,109.77
0.065664,107.54
0.063784,105.44
0.061865,104.91
0.059821,106.53
0.057709,109.09
0.055661,111.14
0.053788,111.53
0.052018,111.14
0.050334,110.12
0.048744,108.36
0.047253,105.72
0.045869,102.1
0.044597,97.368
0.043446,91.408
0.045399,108.29
0.046416,108.4
0.04889,108.52
0.052291,108.63
0.056183,108.68
0.061938,107.74
0.069692,106.22
0.078809,105.07
0.089007,105.1
0.10162,105.86
0.11634,106.79
0.13258,107.4
0.15045,107.3
0.17089,106.67
0.1933,106
0.21704,105.77
0.24256,106.67
0.27019,108.37
0.29926,109.91
0.32921,110.33
0.36067,109.35
0.39345,107.82
0.42689,106.71
0.46063,107.04
0.49527,109.14
0.53028,111.68
0.56497,113.23
0.59924,112.61
0.6335,110.48
0.66711,108.27
0.69937,107.43
0.73059,108.81
0.76091,111.32
0.78977,113.52
0.81671,114.1
0.84233,113.65
0.86655,112.94
0.88897,112.45
0.90948,112.49
0.92873,112.6
0.94646,112.71
0.9623,112.82
0.97642,112.37
0.9894,110.96
1.0009,109.54
1.0107,109.07
1.0192,109.39
1.0267,110.03
1.033,110.91
1.0379,112.32
1.0422,116.76
1.0459,122.38
1.0484,126.24
1.0496,126.05
1.0505,123.38
1.0512,120.28
1.0515,118.66
1.0512,119.36
1.0501,121
1.0484,122.61
1.0467,123.21
1.0446,121.2
1.042,117.52
1.0392,114.16
1.0362,112.82
1.033,112.13
1.0295,111.64
1.0257,111.45
1.0219,112.36
1.0177,115.86
1.0133,120.41
1.0089,124.27
1.0044,126.89
0.99968,129.2
0.99489,131.41
0.98998,133.69
0.98493,135.93
0.97974,138.15
0.97446,140.56
0.96912,143.53
0.96366,147.88
0.95813,152.21
0.95259,154.8
0.94705,154.95
0.9415,154.6
0.93593,154.01
0.93034,153.29
0.92471,152.26
0.91905,150.73
0.91338,148.89
0.90769,146.86
0.90199,143.91
0.89627,140.59
0.89056,137.98
0.88485,136.89
0.87916,136.2
0.87346,135.74
0.86773,135.57
0.86196,136.34
0.85617,138.64
0.85033,141.09
0.8444,142.27
0.83841,141.99
0.83236,141.3
0.82617,140.68
0.8198,140.73
0.8132,143.26
0.80644,147.22
0.79956,150.61
0.79264,151.97
0.78567,152.85
0.77858,153.52
0.77133,153.88
0.76388,153.99
0.75625,154.09
0.74846,154.19
0.74052,154.28
0.73239,151.12
0.72409,144.84
0.71564,139.29
0.70707,138.46
0.69833,146.52
0.68946,162.85
0.68048,185.78
0.67142,226.54
0.66225,326.94
0.653,460.63
0.64367,593.54
0.63425,728.1
0.62473,885.17
0.61519,1013.1
0.60573,1059.4
0.5963,1056.2
0.5869,1047.9
0.5776,1034.8
0.56847,1004.2
0.55945,840.82
0.55056,600.65
0.54186,388.41
0.53337,271.1
0.52504,171.31
0.51691,95.188
0.50908,60.936
0.50154,62.838
0.49422,69.579
0.48719,78.455
0.48048,87.246
0.47404,98.721
0.46786,111.78
0.46202,121.69
0.45654,124.56
0.45127,125.25
0.44632,125.73
0.44188,126.32
0.43801,127.49
0.43445,129.48
0.43129,131.62
0.42867,133.19
0.42646,134.12
0.42447,134.93
0.42289,135.51
0.42187,135.74
0.42113,135.36
0.42054,134.64
0.42022,134.08
0.4203,134.37
0.42079,136.92
0.42156,140.29
0.42246,142.57
0.42347,142.82
0.42481,142.92
0.42639,143.02
0.42808,143.12
0.42993,144.59
0.43203,147.81
0.43423,150.85
0.4364,151.85
0.43857,150.94
0.44077,149.4
0.44303,148.21
0.44536,148.51
0.44775,151.47
0.45021,155.47
0.45277,158.5
0.45553,159.5
0.45854,160.04
0.46151,160.55
0.46414,161.33
0.46651,163.59
0.46876,167.25
0.47062,170.7
0.47188,172.42
0.47289,173.13
0.47373,173.63
0.47425,174.23
0.47438,175.22
0.47432,176.87
0.47414,178.87
0.47389,180.87
0.47348,182.62
0.47276,184.32
0.47181,186.08
0.47078,187.99
0.46961,190.16
0.46822,192.54
0.46666,194.98
0.46499,197.33
0.46308,199.5
0.46098,201.68
0.45882,204.14
0.45666,207.2
0.45447,211.08
0.45222,215.39
0.44989,219.67
0.44746,223.63
0.44494,227.49
0.44234,231.47
0.43967,235.79
0.43691,240.35
0.43407,245.21
0.43118,250.62
0.42826,256.95
0.4253,264.96
0.42231,274
0.41927,283.04
0.41619,291.23
0.41306,298.89
0.40989,306.6
0.40669,314.88
0.40348,324.23
0.40022,334.47
0.39695,345.04
0.39369,355.42
0.39043,365.9
0.38717,376.44
0.38392,386.5
0.3807,395.62
0.37752,404.07
0.37435,411.99
0.37118,419.41
0.368,426.41
0.36481,433.16
0.36162,439.4
0.35841,444.86
0.35517,449.78
0.3519,454.42
0.34863,458.22
0.34541,460.66
0.34223,462.39
0.33909,463.81
0.33596,464.7
0.33283,464.51
0.32972,460.79
0.32661,454.33
0.32351,446.7
0.3204,438.48
0.31729,427.85
0.31418,415.27
0.31107,401.42
0.30796,385.42
0.30485,366.69
0.30174,346.99
0.29863,328
0.29552,308.95
0.2924,289.85
0.28929,271.79
0.28619,255.72
0.28307,241.16
0.27997,227.54
0.2769,214.42
0.27388,200.94
0.27091,186.85
0.26796,174.2
0.26501,165.1
0.26206,159.64
0.25912,155.59
0.25619,151.85
0.25331,147.24
0.25047,140.48
0.24766,133.36
0.24485,128.57
0.24203,127.92
0.23921,128
0.23639,128.09
0.23357,128.17
0.23074,127.36
0.2279,124.52
0.22508,121.47
0.22228,120.13
0.2195,121.56
0.21675,124.54
0.21402,127.53
0.2113,129.08
0.2086,129.76
0.20591,130.26
0.20326,130.86
0.20062,131.97
0.19801,134.13
0.19542,136.43
0.19288,137.78
0.19039,137.9
0.18794,137.99
0.18552,138.07
0.18315,138.16
0.18083,139.87
0.17854,143.15
0.17629,146.06
0.17409,146.87
0.17193,146.95
0.1698,147.03
0.16772,147.11
0.16567,147.47
0.16361,148.89
0.16162,150.59
0.15979,151.61
0.15817,151.72
0.1567,151.8
0.1553,151.88
0.15384,151.97
0.15233,152.91
0.15082,154.6
0.14929,156.07
0.14778,156.47
0.14625,156.56
0.14472,156.64
0.14323,156.72
0.1418,156.8
0.14041,156.88
0.13905,156.96
0.13771,157.04
0.13635,157.11
0.13499,157.19
0.13367,157.27
0.13246,157.34
0.13136,156.77
0.13033,155.55
0.12932,154.16
0.12831,152.98
0.12732,151.62
0.12635,150.32
0.12536,149.58
0.12434,149.6
0.12329,149.67
0.12225,149.75
0.12126,149.83
0.12034,150.54
0.11948,152.17
0.11863,153.74
0.11776,154.29
0.11692,152.81
0.11608,150.05
0.11519,147.29
0.11422,145.58
0.11317,144.13
0.11205,142.94
0.11086,142.34
0.10959,142.75
0.10822,144.26
0.10677,145.92
0.10521,146.79
0.10352,145.83
0.10169,143.57
0.099777,141.43
0.09782,140.87
0.09574,142.45
0.09359,144.97
0.091505,146.99
0.089594,147.34
0.087786,146.91
0.086065,145.85
0.084436,144.05
0.082908,141.38
0.081485,137.72
0.080176,132.95
0.078986,126.95
0.080902,143.79
0.081881,143.87
0.084316,143.94
0.087679,144.02
0.091533,144.03
0.097249,143.06
0.10496,141.49
0.11404,140.31
0.1242,140.3
0.13677,141.02
0.15146,141.91
0.16766,142.48
0.18549,142.34
0.20589,141.67
0.22827,140.97
0.25196,140.7
0.27745,141.56
0.30504,143.22
0.33407,144.72
0.36398,145.1
0.3954,144.08
0.42814,142.51
0.46154,141.36
0.49525,141.65
0.52985,143.71
0.56481,146.21
0.59947,147.73
0.63369,147.06
0.66792,144.89
0.70148,142.64
0.7337,141.77
0.76488,143.1
0.79516,145.57
0.82398,147.74
0.85089,148.28
0.87646,147.78
0.90064,147.03
0.92303,146.51
0.94349,146.51
0.9627,146.58
0.9804,146.65
0.99619,146.71
1.0103,146.22
1.0232,144.77
1.0347,143.31
1.0444,142.8
1.0528,143.08
1.0604,143.68
1.0666,144.52
1.0715,145.89
1.0758,150.29
1.0794,155.87
1.0818,159.69
1.083,159.45
1.0839,156.75
1.0845,153.6
1.0848,151.94
1.0845,152.6
1.0833,154.2
1.0816,155.77
1.0798,156.33
1.0777,154.28
1.0751,150.55
1.0722,147.16
1.0692,145.78
1.0659,145.04
1.0623,144.51
1.0586,144.28
1.0546,145.15
1.0504,148.6
1.046,153.11
1.0415,156.93
1.037,159.5
1.0323,161.78
1.0274,163.94
1.0225,166.18
1.0174,168.38
1.0121,170.56
1.0068,172.93
1.0014,175.86
0.99594,180.16
0.99037,184.45
0.98478,187
0.9792,187.1
0.97361,186.71
0.968,186.08
0.96236,185.32
0.95669,184.24
0.95099,182.67
0.94527,180.78
0.93954,178.71
0.9338,175.72
0.92804,172.35
0.92228,169.71
0.91653,168.57
0.9108,167.84
0.90506,167.33
0.89928,167.12
0.89347,167.85
0.88763,170.1
0.88175,172.52
0.87578,173.64
0.86975,173.32
0.86365,172.59
0.85742,171.93
0.851,171.94
0.84436,174.42
0.83755,178.34
0.83064,181.68
0.82367,183
0.81665,183.84
0.80952,184.46
0.80222,184.78
0.79473,184.84
0.78706,184.9
0.77923,184.96
0.77124,185
0.76307,181.8
0.75472,175.47
0.74623,169.88
0.73761,169
0.72883,177.02
0.71991,193.31
0.71089,216.19
0.70179,256.91
0.69258,357.27
0.68327,490.91
0.6739,623.77
0.66444,758.29
0.65488,915.31
0.64529,1043.2
0.63578,1089.4
0.62631,1086.2
0.61686,1077.8
0.60752,1064.7
0.59834,1034.1
0.58927,870.65
0.58034,630.43
0.57159,418.15
0.56306,300.79
0.55468,200.96
0.54652,124.79
0.53864,90.493
0.53105,92.35
0.52369,99.045
0.51661,107.88
0.50986,116.62
0.50337,128.05
0.49715,141.06
0.49125,150.92
0.48574,153.75
0.48042,154.4
0.47542,154.83
0.47093,155.38
0.46702,156.5
0.46341,158.44
0.46021,160.54
0.45754,162.06
0.45528,162.94
0.45325,163.71
0.45162,164.25
0.45056,164.42
0.44977,164
0.44913,163.23
0.44877,162.62
0.4488,162.87
0.44924,165.37
0.44996,168.7
0.45082,170.93
0.45178,171.14
0.45308,171.19
0.45461,171.24
0.45625,171.29
0.45806,172.71
0.46011,175.89
0.46226,178.88
0.46439,179.83
0.46651,178.88
0.46866,177.3
0.47088,176.05
0.47316,176.3
0.4755,179.22
0.47791,183.18
0.48042,186.15
0.48313,187.11
0.4861,187.61
0.48903,188.06
0.49161,188.8
0.49393,191.01
0.49613,194.62
0.49795,198.02
0.49916,199.7
0.50012,200.36
0.50091,200.82
0.50139,201.36
0.50147,202.31
0.50135,203.91
0.50113,205.87
0.50083,207.81
0.50038,209.52
0.4996,211.17
0.49861,212.88
0.49753,214.74
0.49631,216.87
0.49487,219.19
0.49327,221.58
0.49155,223.89
0.48959,226.01
0.48745,228.15
0.48523,230.56
0.48303,233.56
0.48079,237.4
0.47849,241.66
0.47611,245.89
0.47363,249.8
0.47106,253.61
0.46841,257.55
0.46569,261.81
0.46289,266.33
0.46,271.13
0.45706,276.5
0.45409,282.78
0.45108,290.74
0.44804,299.73
0.44495,308.72
0.44182,316.86
0.43864,324.47
0.43542,332.13
0.43218,340.37
0.42891,349.67
0.42561,359.85
0.42229,370.38
0.41898,380.71
0.41567,391.14
0.41236,401.63
0.40906,411.65
0.40579,420.71
0.40256,429.11
0.39934,436.98
0.39612,444.35
0.39289,451.31
0.38966,458
0.38642,464.19
0.38316,469.61
0.37986,474.47
0.37654,479.06
0.37323,482.82
0.36995,485.2
0.36673,486.89
0.36353,488.26
0.36035,489.1
0.35717,488.86
0.35401,485.08
0.35086,478.58
0.3477,470.89
0.34454,462.62
0.34138,451.94
0.33822,439.31
0.33506,425.41
0.3319,409.37
0.32874,390.59
0.32558,370.83
0.32242,351.79
0.31926,332.69
0.31609,313.54
0.31293,295.43
0.30978,279.31
0.30661,264.7
0.30346,251.03
0.30033,237.85
0.29727,224.32
0.29424,210.19
0.29124,197.48
0.28825,188.33
0.28525,182.82
0.28225,178.72
0.27928,174.93
0.27634,170.28
0.27345,163.46
0.27059,156.29
0.26773,151.45
0.26486,150.74
0.26199,150.78
0.25911,150.81
0.25624,150.85
0.25336,149.98
0.25047,147.09
0.2476,143.99
0.24474,142.59
0.24192,143.98
0.23911,146.91
0.23633,149.84
0.23356,151.34
0.23081,151.97
0.22807,152.42
0.22536,152.96
0.22268,154.02
0.22001,156.14
0.21737,158.38
0.21478,159.68
0.21224,159.75
0.20973,159.78
0.20727,159.81
0.20485,159.85
0.20247,161.51
0.20013,164.74
0.19783,167.59
0.19557,168.35
0.19336,168.38
0.19118,168.41
0.18905,168.44
0.18694,168.74
0.18483,170.11
0.18279,171.76
0.1809,172.73
0.17923,172.78
0.17772,172.81
0.17626,172.84
0.17475,172.88
0.17319,173.77
0.17162,175.41
0.17005,176.82
0.16848,177.17
0.16689,177.2
0.16532,177.23
0.16377,177.26
0.16229,177.28
0.16085,177.31
0.15943,177.34
0.15803,177.36
0.15662,177.39
0.15521,177.42
0.15385,177.44
0.15258,177.46
0.15142,176.84
0.15034,175.56
0.14928,174.12
0.14822,172.89
0.14718,171.47
0.14615,170.12
0.14511,169.33
0.14404,169.29
0.14293,169.31
0.14184,169.34
0.14079,169.36
0.13982,170.02
0.1389,171.59
0.138,173.11
0.13708,173.61
0.13619,172.08
0.13529,169.27
0.13435,166.45
0.13332,164.69
0.13222,163.18
0.13105,161.94
0.1298,161.28
0.12848,161.65
0.12706,163.09
0.12555,164.71
0.12395,165.52
0.1222,164.51
0.12032,162.19
0.11835,160
0.11634,159.38
0.1142,160.91
0.112,163.38
0.10986,165.34
0.10789,165.64
0.10603,165.16
0.10426,164.05
0.10257,162.19
0.10099,159.46
0.099515,155.75
0.098152,150.92
0.096908,144.87
0.098769,161.66
0.099693,161.68
0.10207,161.7
0.10538,161.72
0.10918,161.68
0.11484,160.65
0.12251,159.03
0.13153,157.79
0.14164,157.73
0.15415,158.4
0.16878,159.23
0.18493,159.75
0.2027,159.55
0.22305,158.84
0.24537,158.07
0.26901,157.75
0.29445,158.56
0.32198,160.16
0.35096,161.6
0.38081,161.93
0.41218,160.86
0.44486,159.23
0.47821,158.02
0.51186,158.26
0.5464,160.27
0.58132,162.72
0.61591,164.17
0.65008,163.46
0.68425,161.23
0.71776,158.93
0.74993,158
0.78105,159.27
0.81128,161.69
0.84005,163.8
0.86689,164.29
0.89241,163.74
0.91654,162.93
0.93887,162.35
0.95928,162.3
0.97843,162.31
0.99607,162.32
1.0118,162.34
1.0258,161.79
1.0387,160.28
1.0502,158.77
1.0598,158.2
1.0682,158.43
1.0757,158.97
1.0819,159.75
1.0867,161.07
1.0909,165.41
1.0944,170.94
1.0968,174.7
1.0979,174.41
1.0988,171.65
1.0994,168.45
1.0996,166.73
1.0992,167.33
1.0979,168.88
1.0962,170.4
1.0944,170.9
1.0922,168.79
1.0895,165.01
1.0866,161.56
1.0835,160.12
1.0802,159.32
1.0766,158.74
1.0727,158.45
1.0688,159.27
1.0645,162.67
1.0601,167.12
1.0555,170.88
1.0509,173.4
1.0461,175.62
1.0412,177.73
1.0362,179.91
1.031,182.05
1.0258,184.18
1.0204,186.49
1.0149,189.36
1.0094,193.6
1.0038,197.84
0.99812,200.33
0.99248,200.38
0.98684,199.93
0.98117,199.24
0.97547,198.43
0.96975,197.3
0.96399,195.67
0.95821,193.73
0.95243,191.59
0.94663,188.55
0.94081,185.13
0.935,182.42
0.92919,181.23
0.9234,180.45
0.9176,179.88
0.91177,179.61
0.9059,180.28
0.90001,182.48
0.89407,184.84
0.88804,185.91
0.88195,185.53
0.8758,184.74
0.86951,184.03
0.86304,183.98
0.85634,186.4
0.84948,190.26
0.8425,193.55
0.83548,194.81
0.8284,195.59
0.82121,196.16
0.81386,196.41
0.80632,196.42
0.79859,196.43
0.7907,196.43
0.78265,196.42
0.77442,193.15
0.76602,186.77
0.75747,181.12
0.74879,180.19
0.73996,188.15
0.73098,204.38
0.7219,227.21
0.71274,267.86
0.70348,368.16
0.69411,501.75
0.68469,634.56
0.67517,769.01
0.66555,925.98
0.65591,1053.8
0.64634,1100
0.63681,1096.7
0.6273,1088.3
0.6179,1075.1
0.60867,1044.4
0.59955,880.92
0.59055,640.65
0.58175,428.3
0.57316,310.89
0.56473,211
0.5565,134.77
0.54856,100.42
0.54092,102.22
0.5335,108.86
0.52636,117.63
0.51956,126.32
0.51301,137.69
0.50673,150.65
0.50078,160.45
0.4952,163.22
0.48983,163.81
0.48478,164.18
0.48023,164.67
0.47626,165.74
0.47259,167.62
0.46933,169.66
0.46661,171.13
0.46429,171.95
0.4622,172.66
0.46051,173.14
0.45939,173.26
0.45855,172.77
0.45785,171.95
0.45743,171.29
0.4574,171.47
0.45779,173.92
0.45845,177.19
0.45925,179.37
0.46015,179.51
0.46139,179.5
0.46287,179.5
0.46445,179.49
0.4662,180.86
0.46819,183.97
0.47029,186.91
0.47236,187.8
0.47442,186.79
0.47652,185.15
0.47867,183.85
0.4809,184.04
0.48318,186.9
0.48554,190.8
0.48799,193.72
0.49064,194.61
0.49355,195.05
0.49642,195.45
0.49894,196.13
0.5012,198.29
0.50335,201.84
0.50511,205.18
0.50626,206.8
0.50716,207.4
0.50789,207.8
0.50831,208.29
0.50833,209.18
0.50816,210.72
0.50788,212.62
0.50752,214.5
0.50702,216.15
0.50618,217.75
0.50513,219.4
0.504,221.2
0.50272,223.27
0.50122,225.54
0.49956,227.87
0.49778,230.12
0.49576,232.18
0.49356,234.26
0.49128,236.61
0.48902,239.56
0.48673,243.34
0.48437,247.54
0.48193,251.71
0.4794,255.56
0.47677,259.32
0.47406,263.2
0.47128,267.4
0.46842,271.86
0.46547,276.61
0.46247,281.92
0.45944,288.13
0.45638,296.04
0.45328,304.97
0.45013,313.9
0.44694,321.98
0.44371,329.54
0.44043,337.14
0.43713,345.32
0.4338,354.56
0.43044,364.68
0.42706,375.15
0.4237,385.43
0.42033,395.79
0.41696,406.23
0.4136,416.19
0.41027,425.2
0.40698,433.53
0.40371,441.35
0.40043,448.66
0.39714,455.55
0.39385,462.19
0.39055,468.32
0.38723,473.68
0.38388,478.49
0.3805,483.02
0.37712,486.72
0.37379,489.04
0.37051,490.67
0.36725,491.98
0.36401,492.76
0.36078,492.46
0.35756,488.63
0.35434,482.06
0.35113,474.32
0.34791,466
0.3447,455.25
0.34148,442.57
0.33826,428.61
0.33504,412.5
0.33182,393.67
0.3286,373.85
0.32538,354.75
0.32216,335.59
0.31894,316.38
0.31572,298.21
0.3125,282.04
0.30928,267.37
0.30607,253.64
0.30289,240.4
0.29976,226.82
0.29668,212.62
0.29362,199.86
0.29056,190.65
0.2875,185.08
0.28445,180.92
0.28142,177.07
0.27842,172.36
0.27547,165.48
0.27255,158.26
0.26963,153.35
0.26671,152.59
0.26377,152.57
0.26084,152.54
0.25791,152.52
0.25497,151.59
0.25203,148.64
0.24909,145.48
0.24618,144.03
0.2433,145.35
0.24043,148.23
0.23759,151.11
0.23476,152.55
0.23195,153.11
0.22916,153.5
0.22639,153.99
0.22365,154.99
0.22092,157.05
0.21823,159.23
0.21557,160.47
0.21297,160.48
0.21041,160.46
0.20788,160.43
0.2054,160.41
0.20297,162.01
0.20057,165.18
0.19821,167.97
0.1959,168.67
0.19362,168.65
0.19139,168.62
0.1892,168.59
0.18703,168.83
0.18486,170.14
0.18276,171.73
0.18082,172.64
0.17909,172.63
0.17751,172.6
0.17599,172.57
0.17443,172.55
0.17281,173.39
0.17118,174.97
0.16955,176.32
0.16792,176.62
0.16628,176.58
0.16464,176.55
0.16304,176.52
0.1615,176.49
0.16,176.46
0.15852,176.43
0.15707,176.4
0.1556,176.36
0.15413,176.33
0.1527,176.3
0.15138,176.26
0.15016,175.57
0.14902,174.24
0.1479,172.74
0.14678,171.45
0.14568,169.97
0.14459,168.57
0.1435,167.72
0.14237,167.62
0.1412,167.58
0.14005,167.55
0.13894,167.52
0.13792,168.12
0.13694,169.63
0.13598,171.09
0.135,171.53
0.13404,169.94
0.13309,167.07
0.13209,164.19
0.13101,162.37
0.12985,160.81
0.12862,159.51
0.12731,158.79
0.12593,159.09
0.12445,160.48
0.12289,162.04
0.12122,162.79
0.11942,161.73
0.11747,159.35
0.11544,157.1
0.11338,156.42
0.11118,157.89
0.10892,160.3
0.10672,162.2
0.1047,162.44
0.10278,161.9
0.10094,160.73
0.099203,158.82
0.097562,156.03
0.096027,152.26
0.094605,147.38
0.093303,141.27
0.095106,158
0.095972,157.96
0.098295,157.92
0.10154,157.88
0.10529,157.78
0.11089,156.7
0.11849,155.02
0.12746,153.72
0.1375,153.6
0.14996,154.21
0.16453,154.98
0.18062,155.44
0.19834,155.19
0.21863,154.41
0.24089,153.59
0.26447,153.21
0.28985,153.96
0.31732,155.51
0.34624,156.89
0.37604,157.16
0.40735,156.02
0.43997,154.34
0.47326,153.08
0.50685,153.25
0.54134,155.2
0.57619,157.59
0.61073,158.99
0.64484,158.22
0.67896,155.93
0.71241,153.57
0.74451,152.58
0.77558,153.8
0.80575,156.16
0.83446,158.21
0.86125,158.64
0.88671,158.03
0.91077,157.17
0.93305,156.53
0.9534,156.42
0.9725,156.37
0.99008,156.33
1.0058,156.28
1.0197,155.67
1.0326,154.11
1.0439,152.54
1.0535,151.91
1.0618,152.08
1.0693,152.56
1.0754,153.29
1.0802,154.54
1.0843,158.83
1.0878,164.3
1.0901,168.01
1.0912,167.66
1.092,164.84
1.0925,161.58
1.0927,159.8
1.0922,160.35
1.0909,161.84
